"Index","X1","X2","X3","X4","X5","KM1","best.bm","best.worst"
2008-09-26 09:00:00,-0.00526205985366454,0.0208816350643506,-0.000550922029338072,0.0145156663416698,-0.00361217896893614,0.0265052690846216,-0.0317673289382861,-0.0214498808847284
2008-10-31 09:00:00,-0.262851358955229,-0.182771387702224,-0.176685741952958,-0.340391406203769,-0.354978574597317,-0.230249953187569,-0.0326014057676608,0.0663272156420871
2008-11-28 09:00:00,0.0399715902185333,-0.0754266520104361,0.000229584193665131,-0.0700683031523417,-0.142239069828751,-0.0394502525297085,0.0794218427482418,0.162410660047284
2008-12-26 09:00:00,0.0204217957745242,0.0894670073803083,0.0633057922983296,0.0219302432826282,-0.026510582453167,0.0440797355770708,-0.0236579398025466,0.0271323782276912
2009-01-30 09:00:00,0.0770874599812889,0.0983950596385763,-0.00700851631519067,-0.0296775921262936,0.0694157645618222,0.0473054057025094,0.0297820542787795,-0.0175283045805332
2009-02-27 09:00:00,-0.0917574922477202,-0.0926127291964524,-0.154356457732301,-0.0909346965579624,-0.168702982278728,-0.0930228435573314,0.00126535130961119,0.0583454900310083
2009-03-27 09:00:00,0.12525136371644,0.205784655331249,0.163330663548457,0.0957161808401224,0.137293875043642,0.178563991349335,-0.0533126276328952,-0.0318425113272019
2009-04-30 09:00:00,0.105870709271614,0.0919055907375963,0.103031258762689,0.0676764621579173,0.0641298389153511,0.0832989045594956,0.0225718047121179,0.0183408703562624
2009-05-29 09:00:00,0.0622935721840227,0.0362421576670735,-0.0247370204555034,0.0764085264750935,0.00384375491822652,0.00468779290231458,0.0576057792817082,0.0395498172657962
2009-06-26 09:00:00,0.000926978838454675,-0.0119294491103389,-0.0368510943723974,-0.00422445596336455,-0.0421270903991709,0.0130108698328075,-0.0120838909943528,0.0238540692376256
2009-07-31 09:00:00,0.0905058976014076,0.13248134569789,0.0889122183727876,0.100416724074051,0.0606637893265267,0.125492680813743,-0.0349867832123353,0.00494210827488087
2009-08-28 09:00:00,0.0446880380904496,0.0199667229622612,0.0121357742173772,0.0480807272351318,0.0269204183854455,0.0273670601038671,0.0173209779865825,-0.00353238029499586
2009-09-25 09:00:00,0.0173523123244384,0.0981737117434093,0.0416831514360505,0.0423675019564693,0.0686780422648151,0.059844087547458,-0.0424917752230195,-0.0711257299403767
2009-10-30 09:00:00,-0.0396054639452471,-0.0912883233666679,-0.076702657590576,-0.0909421769340565,-0.127020579820413,-0.0740324526423541,0.0344269886971071,0.0619151158751663
2009-11-27 09:00:00,-0.0424695485738477,-0.0122761453705145,-0.0564975509946136,-0.0654417113828721,-0.017785834773144,-0.016119695624908,-0.0263498529489397,-0.0432837138007036
2009-12-30 09:00:00,0.0857496274362372,0.106493772501318,0.0735351544260419,0.0522867416341136,0.105201139933059,0.101265575212405,-0.0155159477761675,-0.0431515124968216
2010-01-29 09:00:00,-0.0408037222516392,-0.091099021227366,-0.0898010862290235,-0.0410743602467161,-0.0511826969002868,-0.0593394756802739,0.0185357534286347,-0.00882102535135236
2010-02-26 09:00:00,0.0128390675495012,-0.0689212156548871,0.0107127796650153,-0.0512850046367464,0.0207071075186223,-0.00749145740841117,0.0203305249579124,-0.0264680399691211
2010-03-26 09:00:00,0.0987251046146691,0.0700707589925976,0.0368091814195962,0.0464662928944869,0.0381154487519341,0.0678156147969322,0.0309094898177369,0.040209655862735
2010-04-30 09:00:00,-0.0043894133502502,0.0291463570782683,0.030361266344289,-0.000150624414768865,0.027611448730074,0.0297561669239294,-0.0341455802741795,-0.0566008620803242
2010-05-28 09:00:00,-0.0556340750314607,-0.00651850892774686,-0.089536417294897,-0.107451431804046,-0.0930740655557174,-0.0752684209888108,0.0196343459573501,0.0176399905242567
2010-06-25 09:00:00,0.0677478443451513,0.0916954694984062,0.0422978021439409,0.0546556901393459,0.0556986390376491,0.0698636394112306,-0.00211579506607933,-0.00685079469249775
2010-07-30 09:00:00,-0.000371363559851248,0.0281302223613932,0.007573641145611,0.00363403932563908,-0.014136461463991,0.0178147779993505,-0.0181861415592017,-0.0111349020958602
2010-08-27 09:00:00,-0.0318075239434784,0.0228345421064908,-0.00673206449325255,0.00414718566488981,-0.00517534013817271,-0.0210383813501829,-0.0107691425932955,-0.0461321838053057
2010-09-24 09:00:00,0.0453616363986018,0.0721195656945983,0.044889354666758,0.0599217338537886,0.0650064399977377,0.0668103837172782,-0.0214487473186764,-0.0385448035991359
2010-10-29 09:00:00,0.00765844414834753,-0.0396908838489074,0.043068288527813,0.0486846003790082,-0.0168793017053505,0.00703240807944383,0.0006260360689037,-0.000362254146301944
2010-11-26 09:00:00,0.0176471095446905,0.0624391489406717,-0.0311132587981469,-0.0408395539251183,0.0369861796506779,0.0340947764384639,-0.0164476668937735,-0.0373390701059875
2010-12-30 09:00:00,0.0731619949533587,0.0374315067353845,0.0553092291426662,0.0826890861274809,0.0473326416773747,0.0915157085680505,-0.0183537136146918,0.000929353275984009
2011-01-28 09:00:00,0.0251757964036198,0.0711927989597778,0.0380235049213638,-0.0211043128786221,0.00277374528787204,0.0178937092759945,0.00728208712762528,0.00230205111574779
2011-02-25 09:00:00,-0.0900701602471752,-0.102921034032711,-0.0486928988440412,-0.0882714261855558,-0.0698957965920866,-0.0728509856304728,-0.0172191746167024,-0.0399743636550886
2011-03-25 09:00:00,0.0847741903571302,0.0217952998072993,0.0697961109142313,0.0273081773475631,0.0060025560289443,0.0578889617637791,0.026885228593351,0.0577716343281858
2011-04-29 09:00:00,0.110774980832874,0.129974208955568,0.0286659791264028,0.0214719582295659,0.0597267339992968,0.0623097093669277,0.0484652714659467,0.0255482468335776
2011-05-27 09:00:00,-0.0807832610786768,-0.0340284628893932,-0.00128160142786839,-0.0967746638366869,-0.0565467153084083,-0.0465515204203226,-0.0342317406583542,-0.0443365457702685
2011-06-24 09:00:00,0.0541498235779592,-0.0353746193242696,-0.0253495634476026,-0.0243101372728046,-0.0427579630440125,-0.00459707674592025,0.0587469003238795,0.0771077866219717
2011-07-29 09:00:00,-0.00672675607061104,0.0385679269208541,-0.00844906284004491,-0.0298363500050206,-0.00716066960130637,0.00909853489520429,-0.0158252909658153,-0.0235660864693047
2011-08-26 09:00:00,-0.218757876411254,-0.186342849981615,-0.161528512330104,-0.197950294289056,-0.113158277916675,-0.186369842390269,-0.0323880340209849,-0.124799598494579
2011-09-30 09:00:00,-0.0139319039323213,-0.0121554955343671,0.0269404895087042,-0.018814470889862,-0.0652357073630115,0.00695667287123536,-0.0208885768035566,0.0261038034306902
2011-10-28 09:00:00,0.0545162310880665,0.114072990499955,0.0965808962905501,0.0695427462401904,0.045009566534921,0.102454122718627,-0.0479378916305605,-0.0105933354468545
2011-11-25 09:00:00,-0.0898850951017235,-0.104125072765135,-0.0973237147683953,-0.0977896583429955,-0.114678138960855,-0.0948596356073619,0.00497454050563836,0.00469304385913134
2011-12-29 09:00:00,0.0111357843651356,0.0620958266938191,0.0252054997335366,-0.0512751702367306,-0.0618045544801079,0.0443198135765579,-0.0331840292114223,0.0489403388452435
2012-01-27 09:00:00,0.117947141356752,0.0572571694096962,0.0496365523964897,0.092386634649362,0.0617823561222727,0.0878994798750057,0.030047661481746,0.036964785234479
2012-02-24 09:00:00,-0.00530887295269775,0.0331035189809028,0.0337126856421693,-0.0206403391682873,0.00116180546994284,0.0226490198217948,-0.0279578927744925,-0.0253706784226406
2012-03-30 09:00:00,-0.0321508542564327,-0.0571800211820138,0.0010046577798429,-0.0484644966459321,0.0542162463890262,0.00636296325315633,-0.038513817509589,-0.110967100645459
2012-04-27 09:00:00,-0.039126307799005,-0.0558054295400739,-0.0234050791776685,-0.0356294290594707,-0.066410455712663,-0.0142963584528397,-0.0248299493461653,0.00808414791365801
2012-05-25 09:00:00,-0.0919440754964243,-0.0853817764425702,-0.0701407873081106,-0.0627292121165833,-0.100904645552125,-0.0862072583078421,-0.00573681718858219,-0.0111394299442989
2012-06-29 09:00:00,0.0171967281318559,-0.0056205024848795,-0.0166958613278752,0.00359843180805507,0.0789988842759454,0.0188545283479036,-0.00165780021604767,-0.0867021561440895
2012-07-27 09:00:00,0.000587112291632656,-0.0539175655863153,-0.0141129176693978,-0.0522373478934752,-0.0411481987532392,-0.0124421626565412,0.0130292749481738,0.0219353110448718
2012-08-31 09:00:00,0.0699566525152166,0.0318357857177524,0.0220961270895191,0.0151077363542577,0.0378622092789754,0.0327391292913508,0.0372175232238658,0.00899444323624115
2012-09-28 09:00:00,0.0358742175483501,0.0205984113078237,0.0189773983820036,0.0153323952833204,0.017673362955294,0.056153034853058,-0.0202788173047079,0.000200854593056079
2012-10-26 09:00:00,-0.0199660234306408,-0.056216402817285,-0.0757082258718496,-0.0594017173409028,-0.0774882158205747,-0.0623136194410666,0.0423475960104258,0.0374221923899338
2012-11-30 09:00:00,0.0232624216796338,0.0354316626411361,-0.049843459663903,0.00207845566978257,0.0528909275795678,0.0310830821623544,-0.00782066048272061,-0.0524285058999339
2012-12-28 09:00:00,0.0302220463643694,0.0580136635760416,-0.0331507767587171,0.017311053278163,-0.00092642298712468,0.0412438615741617,-0.0110218152097923,0.0140484693514941
2013-01-04 09:00:00,-0.0120626377241449,0.0147377080558859,0.00989822770253903,0.0232648244846599,0.0335900715600925,0.00751597143930849,-0.0195786091634534,-0.0486527092842374
